contestantName,rank,currentRating
Adama Kenema,3252,58.6032248168
Sri Pahang,3253,58.5996842988
Operário,3254,58.5990427759
El Paso Locomotive,3255,58.598546013
Loudoun United,3256,58.5978214931
ASPAC,3257,58.59288437
Hertha BSC II,3258,58.5848478459
Shahrdari Noshahr,3259,58.5814099879
Nairobi United,3260,58.5796780479
Oriental,3261,58.5663582494
Manaus,3262,58.5656337481
Queens Park Rangers,3263,58.56411574
1º de Maio,3264,58.5628172791
Iztapa,3265,58.561233782
Pro Vercelli,3266,58.5602146718
Stal Stalowa Wola,3267,58.5591279252
Tau Altopascio,3268,58.5540564533
CNC Sporting,3269,58.5536942061
Astillero,3270,58.5467968582
Hadiya Hosaena,3271,58.5416418865
Bhayangkara,3272,58.5413617294
Al Shahaniya,3273,58.5383023657
Excelsior Virton,3274,58.5370309467
Perugia,3275,58.5366687044
Baltimore,3276,58.5345926979
Brilla Campi,3277,58.5334085281
Union Omaha,3278,58.5231981759
Ajka,3279,58.5196434321
Siheung Citizen,3280,58.5165845087
Al Shabab,3281,58.516567988
Haknour,3282,58.515544568
Al Hilal Port Sudan,3283,58.5133871937
Municipal Jalapa,3284,58.5130395018
Atlético Astorga,3285,58.5120364698
Castelleone,3286,58.5069651871
Real Forte Querceta,3287,58.5037050875
Voltrese Vultur,3288,58.5033428547
San Pietro In Valle,3289,58.5026183895
Sofapaka,3290,58.4996223161
Aygreville,3291,58.4975471446
Luanda City,3292,58.4863848895
Olimpia Grudziądz,3294,58.4765379185
Golfo Paradiso,3295,58.4747267947
Salgueiros,3296,58.4663956588
Bandari,3297,58.4572419252
BW Lohne,3298,58.4566156998
Russi,3299,58.451182422
RCK,3300,58.4503437336
Spoleto,3301,58.4500957693
Brixen,3302,58.4490091175
Jeddah,3303,58.4484693617
Arbroath,3304,58.4475602499
Desenzano Calvina,3305,58.4471980332
Pomigliano,3306,58.4450247355
Legia Warszawa II,3307,58.4446625196
Arema,3308,58.4334177459
1599 Şelimbăr,3309,58.4171344145
ZFC Meuselwitz,3310,58.4149611687
Almería II,3311,58.4149611687
Atert Bissen,3312,58.4142367542
Guijuelo,3313,58.4127879266
Ceuta 6 de Junio,3314,58.4109768944
Penya Independent,3315,58.4084414536
LMPS,3316,58.4063350778
Naranja Mekánica,3317,58.4062535537
Comacchiese,3318,58.4051816088
Al Zulfi,3319,58.4013820367
Atlético Paso,3320,58.4004729588
Cornellà,3321,58.4001107557
Bitam,3322,58.3970988881
ETSV Hamburg,3323,58.3939533188
Buddusò,3324,58.3917801129
Vultur Rionero,3325,58.3899691109
Zola Predosa,3326,58.3892447108
Al Buqa'a,3327,58.3836341939
Manila Digger,3328,58.3729136487
Qingdao Hainiu,3329,58.3711187131
Isola Capo Rizzuto,3330,58.3707726496
Ceccano,3331,58.3696860662
Santos,3332,58.3635141095
Mbabane Swallows,3333,58.360335902
MVV,3334,58.3573715199
Fabbrico,3335,58.3544739971
Ayutthaya United,3336,58.3530091073
SD Savio Asti,3337,58.3494033483
Amazon Callao,3338,58.3457668004
Laktaši,3339,58.340348669
BFC Daugavpils,3340,58.3356402616
Basconia,3341,58.322239506
Wolues,3342,58.3207071229
Chayka,3343,58.3186177047
Luckenwalde,3344,58.3175311663
Castel di Sangro,3345,58.3171689871
Guelson,3346,58.3161492984
One Taguig,3347,58.3113419644
Bonner SC,3348,58.3110119558
Jiskra Domažlice,3349,58.3084767164
AD Marco 09,3350,58.3048549547
Béchar Djedid,3351,58.3047567532
Smorgon,3352,58.303406253
Assago,3353,58.3030440778
Burgos Promesas,3354,58.3023197278
Sport Bolognesi,3355,58.3023050599
Llerenense,3356,58.3005088545
PVF-CAND,3357,58.3001305499
Notch,3358,58.298462325
Gyirmót,3359,58.2968871157
Lentatese,3360,58.2958005961
Matelica Calcio,3361,58.2954384231
Chions,3362,58.284573282
Málaga II,3363,58.2842111123
Albirex Niigata S,3364,58.2814626743
Villacañas,3365,58.2802272519
Nebros,3366,58.279502915
Svay Rieng,3367,58.2794904461
Rossanese,3368,58.2784164104
Doxa,3369,58.2755190695
Persik Kediri,3370,58.2697082778
Ullensaker / Kisa,3371,58.2644186939
Chieri,3372,58.2628432815
Eimsbütteler TV,3373,58.2584973265
Gaeta,3374,58.2541513865
Racing Besançon,3375,58.2530649039
Şanlıurfaspor,3376,58.2508919414
Sorrento,3377,58.2450973932
West Armenia,3378,58.2443730765
Voždovac,3379,58.2436487603
Vis Nova Giussano,3380,58.2411136568
Sampaio Corrêa,3381,58.2410989897
San Severino,3382,58.2400271854
Pro Eureka,3383,58.2374920892
Ciudad Nueva Santa Cruz,3384,58.2362098759
Wuppertaler SV,3385,58.2349569981
Iguatu,3386,58.2345801756
Nueva Concepción,3387,58.2312678286
Al Amal Atbara,3388,58.2283400204
Thanh Hóa,3389,58.2276977796
Gyeongnam,3390,58.2262491668
Hungry Lions,3391,58.2203726665
Real Grazzanise,3392,58.2172115037
Latina,3393,58.2114171109
Espoir Savalou,3394,58.2107596584
Rive d'Arcano Flaibano,3395,58.2088820725
Eichede,3396,58.2070713338
Chemal,3397,58.2058866982
Cinisello,3398,58.2056227448
Santa Cruz,3399,58.2009001754
Chauray,3400,58.1972933904
Tacuarembó,3401,58.1936572827
Zápy,3402,58.1849805331
Druentina,3403,58.1831698289
Santarcangelo,3404,58.1828076884
Eindhoven,3405,58.1780998713
PVV,3406,58.1775020962
Binah,3407,58.1696564719
Karfamoriah,3408,58.1596977532
Tricarico Pozzo Di Sicar,3409,58.1531125221
Ceahlăul Piatra Neamţ,3410,58.1516639954
Bulè Bellinzago,3411,58.1502154704
Wuhan Three Towns,3412,58.1469401669
Skënderbeu Korçë,3413,58.1458699053
Haguenau,3414,58.1436971284
Vimenor,3415,58.1331954265
Huehuetecos,3416,58.1327656861
UMECIT II,3417,58.1307739946
Ugento,3418,58.1263150488
Oleggio,3419,58.1205210758
Chacaritas,3420,58.1194200432
América des Cayes,3421,58.1180836341
Heaven Eleven,3422,58.1178719999
Puglianello,3423,58.1172619778
Consultants Desamparados,3424,58.1052444114
Fénix,3425,58.1042110049
Grosseto,3426,58.1038635527
Real Tamale United,3427,58.0972472666
Parmonval,3428,58.0969833361
Kagera Sugar,3429,58.0968691169
Becamex Hồ Chí Minh,3430,58.0955187466
Hanácká Slávia,3431,58.09300007
AC Port of Spain,3432,58.0922082291
Hobro,3433,58.0901031572
Quarto,3434,58.0886547033
Aampetra,3435,58.088640038
Móstoles,3436,58.086119913
Formentera,3437,58.0810503479
Pelister,3438,58.080326126
Jerv,3439,58.079004422
Solarolo,3440,58.0781534627
Casal Barriera,3441,58.0781534627
DPMM,3442,58.0774131151
Bjarg,3443,58.0763429129
Hay Al Wadi,3444,58.0737099641
Hässleholms IF,3445,58.0735003549
Narnese,3446,58.0698249552
Épinal,3447,58.0694628474
Slutsk 2024,3448,58.066565989
Costa D’Amalfi,3449,58.0593238724
Cliftonville,3450,58.0538923125
Auxerre II,3451,58.0448397649
Casteggio 1898,3452,58.0426671633
Denguélé,3453,58.0421908473
Sessana,3454,58.0412187643
Mori Santo Stefano,3455,58.0375977741
Zrinski Osječko,3456,58.0314421147
Arba Minch Kenema,3457,58.030981838
Penybont,3458,58.0307179215
Linense,3459,58.0299937287
Anguiano,3460,58.0289074403
Larcianese,3461,58.0274590572
Città di Teramo,3462,58.0260106758
Salernum Baronissi,3463,58.0256485807
Mosta,3464,58.0242002014
Capoise,3465,58.0177799205
Al-Saqer,3466,58.0120736589
Foggia,3467,58.0115269539
Real Chiaromonte,3468,58.011164863
Carlos Mannucci,3469,58.0042704915
Fucina,3470,58.003923067
Nuova Spinazzola,3471,58.0021126246
Mijas Las Lagunas,3472,58.0021126246
Constància,3473,57.9995780096
Cheonan City,3474,57.9995618832
Lyon La Duchere,3475,57.9992159221
Badalona,3476,57.9988538348
Novoli,3477,57.9937846231
Al Borouq,3478,57.9884201787
Hoàng Anh Gia Lai,3479,57.9854405509
Mačva Šabac,3480,57.9825600133
Mixto,3481,57.9763899608
ASIL Lysi,3482,57.9716975835
Cianorte,3483,57.9716829196
Saguntino,3484,57.9698871878
BST Galaxy,3485,57.965790119
Bengaluru,3486,57.9653647782
Al Hudod,3487,57.962995242
Bistrica,3488,57.960473172
Fountain Gate,3489,57.9599968892
Las Rozas,3490,57.9557661907
B 93,3491,57.9525075218
Policoro,3492,57.947438498
Alta Brianza,3493,57.9449039939
Lexington,3494,57.9357846317
Tekstilshchik,3495,57.9351280975
Phnom Penh Crown,3496,57.9304087463
Canon,3497,57.9281506369
Bogliasco,3498,57.9242660801
JDR Stars,3499,57.9219955165
Quepos Cambute,3500,57.9155089317
Rosmarino,3501,57.9148524081
Romulea,3502,57.8960252771
One Knoxville,3503,57.8955956182
Baños Ciudad de Fuego,3504,57.892752101
Sporting Covilhã,3505,57.8913185388
Kondzo,3506,57.8902991984
Shkupi,3507,57.8887841485
Hay Al Arab,3508,57.8857895402
Dynamic Herb Cebu,3509,57.8854934964
UPDF,3510,57.8848683711
Soriano,3511,57.8819051152
Pianella 2012,3512,57.8819051152
Elazığspor,3513,57.8819051152
Polimnia,3514,57.8815430619
L'Hospitalet,3515,57.8739399662
Oued Sly,3516,57.8727556458
Affrico,3517,57.8652507707
Bentín Tacna Heroica,3518,57.8648740595
Unión Molinense,3519,57.861992338
Weymouth Wales,3520,57.8595553984
Tochigi,3521,57.8572696034
Spakenburg,3522,57.846062345
Keflavík,3523,57.8453382593
COSFA,3524,57.8403364957
Naftan,3525,57.8391835473
Bamboutos,3526,57.8369131385
Llosetense,3527,57.8362872228
Altyn Asyr,3528,57.8341025194
Rentistas,3529,57.8315660475
Sanvitese,3530,57.8312186711
Ospitaletto,3531,57.8174612775
San Fratello Acquedolces,3532,57.8160131396
Cape Town City,3533,57.8133807395
Vestri,3534,57.8120307692
Bourgoin-Jallieu,3535,57.8022559139
Beltinci,3536,57.7957393862
Real Murcia II,3537,57.7957393862
Dunav ot Ruse,3538,57.793596265
US Palmese 1912,3539,57.7921191078
Pompiers,3540,57.7768158934
Bavois,3541,57.7758279853
AH Zapla,3542,57.7707450179
Lichtenberg,3543,57.7682255343
Castel Volturno,3544,57.7649673553
Sông Lam Nghệ An,3545,57.7616930615
Schöningen,3546,57.760985148
Voitsberg,3547,57.7588130403
Austria Salzburg,3548,57.7584510228
Socuéllamos,3549,57.7580890053
Fuerte San Francisco,3550,57.7543852111
Abelashhar,3551,57.7512775116
ER Cervarese,3552,57.7508486779
Osteria Grande,3553,57.7425223535
Chichicasteco,3554,57.7352145239
Montelepre,3555,57.734920106
Sporting Alexandria,3556,57.7300434177
Buccino Volcei,3557,57.7276799134
Alfaro,3558,57.7229738108
Arsenal Tivat,3559,57.7226118036
Accademia Pavese,3560,57.7222497966
Eastern,3561,57.7218716669
Châteaubriant,3562,57.7208017694
Upington City,3563,57.7138255084
Città Di Cossato,3564,57.7059595884
Niki Volos,3565,57.7059595884
Central,3566,57.7052209233
Nagykanizsa,3567,57.7034255752
Arcetana,3568,57.6990815645
Santa Maria La Carità,3569,57.6972715646
Al Ahli,3570,57.6963701332
Atletico Uri,3571,57.6893075961
Tamaraceite,3572,57.685325631
Knokke,3573,57.6824296644
Oakland Roots,3574,57.680190104
PWD,3575,57.6750916253
Barquisimeto,3576,57.6719171815
Dinan Léhon,3577,57.6712078574
Al Wefaq Ajdabiyah,3578,57.6701886954
Police,3579,57.6660723888
Highbury,3580,57.6627839151
Dolomiti Bellunesi,3581,57.6617960975
11 de Mayo,3582,57.6617814372
Badalona II,3583,57.659624163
Fernando de la Mora,3584,57.6588855254
Ararat,3585,57.6567282562
Tira,3586,57.6563662684
AE Zakakiou,3587,57.6498505048
Civitanovese,3588,57.6473166059
Al-Tirsana,3589,57.6430396039
Steve Biko,3590,57.6396007631
Madura United,3591,57.6310112581
Bayreuth,3592,57.6299414388
Torina,3593,57.6230638357
Bobbiese,3594,57.6227018576
Səbail,3595,57.6198060369
Julia Sagittaria,3596,57.6179961525
Giravanz Kitakyushu,3597,57.6139982945
Guinée Foot Elite,3598,57.6137192513
Negele Arsi Ketema,3599,57.6135542933
Ironi Modi'in,3600,57.6132904651
Elettra Marconia,3601,57.6122045398
Birmingham Legion,3602,57.6117749788
Pigotts Bullets,3603,57.6070532874
Bahrain SC,3604,57.6011679204
Dynamo Puerto,3605,57.6009687076
Villafranca Veronese,3606,57.5984495681
Lealtad,3607,57.5926580466
St. Pauli II,3608,57.5894003276
Sámano,3609,57.5894003276
Blessing,3610,57.5858474594
Huesca II,3611,57.5832468819
Kaiserslautern II,3612,57.5796272221
Isaac de Benguela,3613,57.5793320658
Levante II,3614,57.570578119
Rolo,3615,57.5702161562
TPS,3616,57.5640628056
Pamplemousses,3617,57.5577953138
Dire Dawa Kenema,3618,57.5570874247
Panadería Pulido,3619,57.5521181532
Sheger Ketema,3620,57.5498482684
Tanganyika,3621,57.5489273481
C' Chartres,3622,57.5459648923
Colonia Moscardó,3623,57.539811662
Stade Poitevin,3624,57.5383638475
Pontevomano,3625,57.5372779878
Al Ahli Khartoum,3626,57.5335603213
Santa Rita,3627,57.5326394131
Ostia Mare,3628,57.5293150454
Thonon Évian,3629,57.5293150454
Al Ansar,3630,57.526124299
Ferrini Cagliari,3631,57.5242477451
Chantilly,3632,57.522438
Luese Cristo,3633,57.515199046
Zweigen Kanazawa,3634,57.5144590328
Black Leopards,3635,57.5129292288
Limonest,3636,57.5108556939
Sintrense,3637,57.5086840236
Khaleej Sart,3638,57.5073030506
Lerumo Lions,3639,57.5060522743
Baldaccio Bruni,3640,57.5036168076
Ovadese,3641,57.4985496123
Sotra,3642,57.4983143502
Goiatuba EC,3643,57.4949155415
Lugazi,3644,57.494273123
Villalbés,3645,57.4938443781
Granada II,3646,57.4931204975
Codroipo,3647,57.4916727376
Odisha,3648,57.4889617593
Brujas de Salamanca,3649,57.4847812428
Calamocha,3650,57.4819004023
St. Georgen,3651,57.4786429744
Cortes,3652,57.4739378158
Venda,3653,57.4705822729
Primero Mayo de Yantzaza,3654,57.4681322179
Todesfelde,3655,57.4605463085
Pro Palazzolo,3656,57.4598224473
Karib,3657,57.4519573638
AB,3658,57.4493265084
Rustavi,3659,57.443173758
Camerhogne,3660,57.4430901555
Viterbese,3661,57.4406402814
Deportivo Llacuabamba,3662,57.4391779252
Eintracht Norderstedt,3663,57.437382962
Cayon,3664,57.436888644
Ligorna,3665,57.4359352673
Izarra,3666,57.4272491343
Mesola,3667,57.4265252926
Quintanar del Rey,3668,57.4156677185
Świt Szczecin,3669,57.4149438836
Hapoel Ra'anana,3670,57.4138581321
Fassell,3671,57.412658225
FK Sibir,3672,57.4091532197
Borgaro Nobis,3673,57.4091532197
Cape Town Spurs,3674,57.407245512
Thór,3675,57.406257898
CUS Palermo,3676,57.4055340686
Os Sanjoanenses,3677,57.4041532107
Búhos ULVR,3678,57.4029860118
Settimo,3679,57.4022768416
Étoiles Mandé,3680,57.39003864
Al-Suqoor,3681,57.3896767282
Provincial Osorno,3682,57.388509543
Voorwaarts,3683,57.3821362664
Al Arabi,3684,57.3814705496
Zacatecoluca,3685,57.3797548
Villanovense,3686,57.3776669595
Vénus,3687,57.37511552
TOP Oss,3688,57.3711526609
Shenzhen Peng City,3689,57.3700508296
Jedinstvo,3690,57.367533621
Accademia Trapani,3691,57.3639145917
Aalen,3692,57.3635526893
Tuna Luso,3693,57.3628142282
Austria Wien II,3694,57.3610193759
Olympic Star,3695,57.3565624136
Brienza,3696,57.3563146646
Guardialfiera,3697,57.3559527645
Hodonín,3698,57.3552289645
KCB,3699,57.3547689381
Colognese,3700,57.353781366
Aubervilliers,3701,57.3512480725
Pokhara Thunders,3702,57.3465600065
Kanchanaburi Power,3703,57.3447177953
Arendal,3704,57.3444986803
Atletico Montalbano,3705,57.3425625344
Lyra-Lierse Berlaar,3706,57.3414768464
Magenta,3707,57.3349627386
Al-Andalus,3708,57.3299630297
Changchun Yatai,3709,57.325899306
Aviced,3710,57.325176985
Entebbe UPPC,3711,57.3241727639
Rayados / Mario Méndez,3712,57.3231336718
Orapa United,3713,57.3219612895
AD Sarchí,3714,57.3139054996
Ceilândia,3715,57.3128727504
Rijnsburgse Boys,3716,57.3125255192
Shenavarsazi Qeshm,3717,57.3098149335
Vire,3718,57.3085447648
Deportivo Armenio,3719,57.2792176763
Taggia,3720,57.2770610684
Real Pilar,3721,57.2770464127
Bollullos,3722,57.272356677
Paliano,3723,57.2719948015
Nakhonratchasima,3724,57.2716168092
Al Morooj,3725,57.2706140929
UD Santa Marta,3726,57.2705473005
Al Zamala Umm Ruwaba,3727,57.2700873056
Frattese 80027,3728,57.2615004577
Deportivo Quito,3729,57.2564195991
Leioa,3730,57.2560723838
Mestrino United,3731,57.2546249015
Club Colonial,3732,57.2491132685
Lumezzane,3733,57.248111252
Al Bashaer Club,3734,57.2470924382
Massafra,3735,57.246301911
CIVO United,3736,57.2438356291
Laçi,3737,57.243406971
Loubha Télimélé,3738,57.242750028
Ayema,3739,57.2358745781
Tortolì,3740,57.2343603272
Đà Nẵng,3741,57.2336204822
Gherdëina,3742,57.2307416883
Mosconia,3743,57.2202476955
Naxxar Lions,3744,57.2191621151
Estradense,3745,57.2173528166
Al Rustaq,3746,57.2110238591
Santa Ana,3747,57.2064295175
Garden Stars,3748,57.2035186487
Casatese Merate,3749,57.2007073952
Aigle Royal,3750,57.1991618636
Portuguesa,3751,57.1974360538
Fontanafredda,3752,57.1905755096
Miguel Iturralde,3753,57.182238297
Al Kharaitiyat,3754,57.1802663492
Barycz Sułów,3755,57.1797200104
Massese,3756,57.1786344657
FC Serpa,3757,57.1681409167
Atlético Pulpileño,3758,57.1666935376
Daejeon Korail,3759,57.160381343
Tumbaco AV25,3760,57.1576328027
Cantera Orense,3761,57.154738071
Guingamp II,3762,57.152581681
Jedinstvo Ub,3763,57.1518580004
Budafoki MTE,3764,57.1496869611
Fulgor Chiavazzese,3765,57.1493251216
Guaraní de Fram,3766,57.148948628
HB Køge,3767,57.1464304094
Grama,3768,57.1435357041
Shortan,3769,57.1401018163
CFFA,3770,57.1392604459
Hartlepool United,3771,57.1265294475
Zenit II,3772,57.1264389893
Pirae,3773,57.1152945902
Monregale,3774,57.1138653666
Bouenguidi,3775,57.1123039227
Suez,3776,57.1100766089
Tamworth,3777,57.1040960218
Fabriano Cerreto,3778,57.102648718
Ranger's,3779,57.1022868924
O Elvas,3780,57.1022868924
Pontevecchio,3781,57.1008395907
Angri,3782,57.1004777656
Nantes II,3783,57.0997541157
Victoria United,3784,57.0992941845
Chapelton,3785,57.0989468852
Chiesanuova,3786,57.0914321718
Dundalk,3787,57.085281206
Partschins,3788,57.0849193854
Gallipoli,3789,57.0841957446
Jesina,3790,57.076597542
Al Shorta,3791,57.0757758016
Club Péléen,3792,57.0754285107
Saint-Pierre Milizac,3793,57.074788453
HK,3794,57.0733411838
Athens Kallithea,3795,57.0726175498
Tyumen,3796,57.0711702831
Karbala,3797,57.0707960099
SWA Sharks,3798,57.0707248894
Eclisse CareniPievigina,3799,57.0689993863
Bra,3800,57.0686375705
Huaquillas,3801,57.067899286
Tempête,3802,57.0658403787
Pergolettese,3803,57.0621249049
Skeid,3804,57.059954024
Dessel Sport,3805,57.0458433919
Ankaragücü,3806,57.0458433919
Las Vegas Lights,3807,57.0439667932
Once Deportivo,3808,57.043950771
Cavaliers,3809,57.042292089
Hønefoss,3810,57.0419901321
Feronikeli,3811,57.0391339214
Livorno,3812,57.0364363938
Al Shouleh,3813,57.0362430362
Al Jeel,3814,57.0351736384
Las Palmas III,3815,57.034627364
Dunbeholden,3816,57.0330965656
Durango,3817,57.0273237172
Deportiva Agropecuaria,3818,57.0259294051
Ardor Lazzate,3819,57.0201552213
Fortuna Düsseldorf II,3820,57.0150900116
Gomora United,3821,57.0139065127
Castro,3822,57.0038742646
Wealdstone,3823,57.0009798949
AS Cotonou,3824,56.9995994921
La Fama,3825,56.9871481586
Ayia Napa,3826,56.9828902389
Super Nova,3827,56.9821666582
AFC,3828,56.9799959187
Pro Dronero,3829,56.9792723397
Maccabi K. Ata Bialik,3830,56.9734837231
Bacoli Sibilla,3831,56.9705894251
Al Hilal Al Fashir,3832,56.970491329
Calangianus,3833,56.9698658516
Challans,3834,56.9644390644
Rio Branco ES,3835,56.96189192
Chornomorets,3836,56.9608212196
Os Limianos,3837,56.9590123012
St. David’s,3838,56.9585669483
Mathare United,3839,56.9346749589
Unión Sur Yaiza,3840,56.9333259479
Al Shorta,3841,56.9291530794
Tamale City,3842,56.9220128561
Umm Mughad,3843,56.9183951365
Villarrubia,3844,56.9174079145
PSBS Biak Numfor,3845,56.9112417084
Stripfing,3846,56.9058312928
Békéscsaba,3847,56.9032989213
Mounana,3848,56.9031848121
Inter FA,3849,56.90249182
Jwaya,3850,56.9014776328
Fidelis Andria,3851,56.8946165447
Rapid Wien II,3852,56.8938930161
L'Aquila,3853,56.8895518535
Belisia Bilzen,3854,56.8823166166
Ancona,3855,56.8747196638
Pamplona,3856,56.8721873567
Palencia CF,3857,56.8711020838
Grafičar,3858,56.8685697842
Sekondi Rospak,3859,56.8659394021
Olympique Marseille II,3860,56.8620581806
Beira-Mar,3861,56.8613346712
Maccabi Yavne,3862,56.8598876538
Racine,3863,56.8556133833
Kiyovu Sports,3864,56.850729729
Arsenal Česká Lípa,3865,56.8501203306
Jura Dolois,3866,56.8436088252
Juventud Santo Domingo,3867,56.8428706761
Bidco United,3868,56.8366375216
Buhimba United Saints,3869,56.8331849079
Virtus Mola,3870,56.832394647
Sant'Elena Quartu,3871,56.8251597478
Colomiers,3872,56.8211805715
Deportivo del Este,3873,56.8153251594
Ansan Greeners,3874,56.8117591863
Grand Santi,3875,56.8086169523
Al Jahra,3876,56.8079805989
Atlético JBG,3877,56.8066962985
Al Hikma,3878,56.7976550673
Woking,3879,56.794050169
Podbeskidzie,3880,56.7915180289
Deportivo La Paz,3881,56.791141645
Vitré,3882,56.790071094
CARA Brazzaville,3883,56.7897761286
Philadelphia Union II,3884,56.7845775626
Sur,3885,56.7826591444
Rennes II,3886,56.7817512515
Huarte,3887,56.7774104866
Connah's Quay,3888,56.7723462804
Podhale Nowy Targ,3889,56.767643822
Real Potosí,3890,56.7652779499
L'Entregu,3891,56.7596858567
Kariobangi Sharks,3892,56.756693985
Eidsvold,3893,56.75619522
St. Louis City II,3894,56.7440642628
Nara Club,3895,56.7394133416
San Francesco Loano,3896,56.7347271197
Atlántico,3897,56.7346435636
SNIM,3898,56.7339056086
La Nucía,3900,56.7325568189
